customer_id,customer_name,customer_segment,preferred_payment_method,communication_opt_in,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts
CUST_00397,Frado Loyal,regular,upi,False,36546.87,1,0,1
CUST_00398,Hamsini Natt,high_value,upi,True,152848.62,2,1,3
CUST_00399,Chatura Varghese,regular,netbanking,True,40471.33,3,0,3
CUST_00400,Bishakha Naik,regular,upi,True,35296.46,4,0,4
CUST_00401,William Barman,regular,upi,True,20831.65,4,1,5
CUST_00402,Jyoti Mani,regular,card,False,47952.12,2,0,2
CUST_00403,Chameli Choudhry,regular,card,True,56544.27,3,2,5
CUST_00404,Yashasvi Krish,regular,upi,True,61196.46,1,1,2
CUST_00405,Isaiah Kakar,new,upi,True,13415.51,0,3,3
CUST_00406,Chatura Sandal,regular,upi,True,51587.22,5,0,5
CUST_00407,Kala Sengupta,regular,upi,True,85858.72,3,1,4
CUST_00408,Ishanvi Gala,regular,card,True,43295.68,1,0,1
CUST_00409,Gaurika Atwal,regular,upi,True,21135.47,2,0,2
CUST_00410,Michael Luthra,regular,card,True,34964.33,1,2,3
CUST_00411,Vedhika Mutti,regular,upi,True,90090.25,1,1,2
CUST_00412,Kamya Kala,high_value,upi,False,456069.29,2,2,4
CUST_00413,Odika Bobal,regular,card,True,80522.07,4,1,5
CUST_00414,George Sinha,regular,upi,True,72179.81,5,0,5
CUST_00415,Nicholas Yohannan,new,upi,True,15104.59,0,1,1
CUST_00416,Ryan Iyengar,regular,card,True,97483.93,3,1,4
CUST_00417,Oviya Brar,regular,netbanking,True,98458.98,2,1,3
CUST_00418,Bakhshi Patil,regular,upi,True,51218.75,2,0,2
CUST_00419,Yashoda Memon,regular,card,True,97197.3,2,0,2
CUST_00420,Hemang Randhawa,regular,card,False,68482.36,3,1,4
CUST_00421,Andrew Samra,regular,upi,True,66906.05,3,0,3
CUST_00422,Lopa Bail,regular,upi,True,82174.31,2,1,3
CUST_00423,Rohan Narain,regular,upi,True,63217.13,2,0,2
CUST_00424,Zansi Sridhar,high_value,upi,True,243268.36,1,1,2
CUST_00425,Tanveer Luthra,regular,upi,True,62224.15,3,3,6
CUST_00426,Zaitra Hayre,new,netbanking,True,13051.79,3,1,4
CUST_00427,Yamini Om,regular,upi,True,52653.5,3,0,3
CUST_00428,Avi Handa,high_value,netbanking,True,383814.17,2,0,2
CUST_00429,Vedika Dey,regular,netbanking,True,96900.97,2,0,2
CUST_00430,Sai Kale,regular,upi,True,43255.3,7,0,7
CUST_00431,Samarth Chaudhari,regular,card,True,49829.28,1,1,2
CUST_00432,William Guha,new,netbanking,True,8073.62,2,1,3
CUST_00433,Ganga Parmar,new,upi,True,1689.71,3,1,4
CUST_00434,Yatin Pathak,regular,upi,False,90148.48,0,1,1
CUST_00435,Vedant Patla,regular,upi,True,50583.42,0,2,2
CUST_00436,Xiti Goswami,regular,upi,True,27211.93,0,1,1
CUST_00437,Chaman Rattan,regular,card,True,72982.47,2,0,2
CUST_00438,Dayita Guha,regular,card,True,53418.19,0,0,0
CUST_00439,Ishwar Khosla,new,upi,True,7245.11,5,1,6
CUST_00440,Urvashi Sen,new,card,True,4579.94,0,1,1
CUST_00441,Pranit Yogi,regular,upi,False,21584.44,3,0,3
CUST_00442,Ronith Kunda,regular,upi,True,26626.22,2,0,2
CUST_00443,Neha Gade,new,upi,True,15946.63,3,3,6
CUST_00444,Anusha Luthra,regular,upi,True,96413.83,3,0,3
CUST_00445,Tamanna Shanker,new,card,True,1341.64,2,2,4
CUST_00446,Rayaan Maharaj,regular,netbanking,True,69720.09,4,1,5
CUST_00447,Radhika Kala,regular,card,True,26395.71,2,1,3
CUST_00448,Utkarsh Kumar,regular,upi,True,78559.75,4,0,4
CUST_00449,Tanvi Bera,new,upi,True,14853.62,2,2,4
CUST_00450,Anay Anand,regular,upi,True,72942.15,3,0,3
CUST_00451,Hemal Krishnamurthy,regular,upi,True,84134.9,2,0,2
CUST_00452,Mitali Sule,regular,netbanking,True,67757.36,3,1,4
CUST_00453,Lajita Bhargava,regular,upi,True,82734.72,1,1,2
CUST_00454,Suhani Sidhu,high_value,card,True,159989.93,4,1,5
CUST_00455,Yochana Magar,regular,card,True,87182.95,2,1,3
CUST_00456,Maya Sidhu,regular,card,False,55182.91,0,1,1
CUST_00457,Forum Thakur,regular,netbanking,True,83336.77,1,0,1
CUST_00458,Sanya Lad,regular,upi,True,39924.63,5,0,5
CUST_00459,Tejas Borde,new,upi,True,8234.97,6,1,7
CUST_00460,Harita Iyer,regular,upi,True,41779.23,4,2,6
CUST_00461,Irya Bains,regular,upi,False,33882.88,5,0,5
CUST_00462,Benjamin Behl,new,upi,True,18411.62,2,3,5
CUST_00463,Neelima Bir,regular,card,True,59376.57,1,1,2
CUST_00464,Vedant Amble,regular,upi,True,41258.91,5,3,8
CUST_00465,Yashawini Bawa,regular,card,True,70575.17,4,0,4
CUST_00466,Urvi Dhaliwal,regular,card,True,77784.23,1,0,1
CUST_00467,Bhavani Om,new,upi,True,6778.29,3,3,6
CUST_00468,Osha Sule,regular,upi,True,80193.94,6,0,6
CUST_00469,Logan Nigam,new,upi,True,2886.79,2,1,3
CUST_00470,Jhalak Baria,regular,netbanking,True,66527.24,5,1,6
CUST_00471,Faqid Tiwari,regular,upi,True,50592.21,7,0,7
CUST_00472,Aradhana Oak,new,upi,True,14144.99,2,1,3
CUST_00473,Sarthak Bhakta,high_value,upi,True,429742.79,2,0,2
CUST_00474,Gauri Ramanathan,regular,netbanking,True,45805.51,4,0,4
CUST_00475,Charita Zachariah,high_value,card,True,292295.77,4,0,4
CUST_00476,Rachit Nagar,new,card,True,8308.98,0,2,2
CUST_00477,Chameli Kothari,regular,upi,True,45783.57,4,0,4
CUST_00478,Varsha Madan,regular,upi,True,64940.24,3,0,3
CUST_00479,Andrew Master,regular,card,True,35661.65,2,1,3
CUST_00480,Hritik Pai,regular,upi,True,24402.92,2,3,5
CUST_00481,Wridesh Bora,high_value,upi,True,410458.27,2,0,2
CUST_00482,Quincy Buch,regular,card,True,54419.3,4,1,5
CUST_00483,Nidra Pandit,high_value,upi,True,458303.33,3,1,4
CUST_00484,Dakshesh Sha,new,upi,True,8528.0,3,1,4
CUST_00485,Quincy Chandran,regular,card,True,73213.84,7,0,7
CUST_00486,Udyati Patla,high_value,card,True,385975.7,5,0,5
CUST_00487,Darsh Lanka,regular,upi,True,91096.64,4,0,4
CUST_00488,Bimala Bhakta,regular,upi,True,67635.61,2,2,4
CUST_00489,Vincent Gill,regular,upi,True,50160.37,1,0,1
CUST_00490,Wahab Setty,regular,upi,False,61615.29,2,1,3
CUST_00491,Utkarsh Rattan,regular,upi,False,62083.85,4,1,5
CUST_00492,Bakhshi Mitter,new,upi,True,15400.49,4,1,5
CUST_00493,Gabriel Pandey,regular,upi,True,72417.88,1,1,2
CUST_00494,Jagat Garg,high_value,upi,True,417360.64,8,1,9
CUST_00495,Harini Varkey,new,upi,True,9776.56,0,1,1
CUST_00496,Samar Badami,regular,upi,True,43451.3,1,1,2
CUST_00497,Jyoti Raval,regular,upi,True,28060.73,2,2,4
CUST_00498,Mitesh Pau,regular,netbanking,False,50766.08,4,1,5
CUST_00499,Xavier Bhandari,new,card,True,13577.73,4,2,6
CUST_00500,Abhiram Sandhu,regular,card,True,55133.19,1,0,1
CUST_00501,Ikbal Chandra,regular,upi,True,54539.54,5,1,6
CUST_00502,Noah Butala,regular,upi,True,21474.95,6,3,9
CUST_00503,Devika Mangal,high_value,upi,True,325516.1,7,0,7
CUST_00504,Aarnav Mutti,regular,upi,True,50984.72,0,0,0
CUST_00505,Radhika Rao,new,upi,True,14933.28,2,2,4
CUST_00506,Manya Mani,new,upi,False,19198.8,5,1,6
CUST_00507,Ekta Talwar,regular,upi,True,88702.45,4,0,4
CUST_00508,Harish Chadha,regular,upi,True,46561.94,1,0,1
CUST_00509,Tanvi Kaul,regular,netbanking,True,70620.13,2,1,3
CUST_00510,Jeremiah Bhatti,regular,upi,True,51340.04,2,1,3
CUST_00511,Saanvi Sengupta,regular,netbanking,False,20375.93,2,1,3
CUST_00512,Samarth Sathe,high_value,netbanking,True,457460.27,4,0,4
CUST_00513,Divya Dutta,regular,netbanking,True,94595.83,3,0,3
CUST_00514,Pahal Chakraborty,regular,card,False,69217.96,1,1,2
CUST_00515,Aarav Sant,new,upi,True,9759.69,1,2,3
CUST_00516,Luke Sha,new,card,True,14804.62,1,1,2
CUST_00517,Veda Parmer,regular,upi,True,40843.99,3,1,4
CUST_00518,Amara Dyal,regular,card,True,85944.78,3,0,3
CUST_00519,Bishakha Goel,regular,card,True,87206.17,4,0,4
CUST_00520,Chanchal Gole,regular,card,True,77864.47,1,1,2
CUST_00521,Teerth Tandon,regular,card,True,39348.59,1,1,2
CUST_00522,Aahana Tiwari,regular,upi,True,25755.32,3,1,4
CUST_00523,Fariq Yadav,high_value,upi,True,422727.71,3,0,3
CUST_00524,Mohammed Zachariah,regular,netbanking,True,31914.57,4,1,5
CUST_00525,Leena Dara,regular,netbanking,True,63660.96,4,0,4
CUST_00526,Madhavi Banik,regular,upi,True,84437.74,5,1,6
CUST_00527,Advik Comar,high_value,card,False,483380.8,3,0,3
CUST_00528,Lavanya Mistry,regular,netbanking,True,63888.5,2,2,4
CUST_00529,Udant Chahal,regular,upi,True,61657.4,4,0,4
CUST_00530,Wazir Dani,regular,card,True,48555.17,1,0,1
CUST_00531,Ekanta Pall,regular,upi,True,29501.89,1,0,1
CUST_00532,Chaitaly Agrawal,regular,upi,True,40588.2,2,0,2
CUST_00533,Harsh Bains,regular,netbanking,True,31950.47,1,1,2
CUST_00534,Ati Nair,regular,upi,True,48302.32,2,0,2
CUST_00535,Ranbir Atwal,high_value,card,True,318501.58,3,0,3
CUST_00536,Hemal Bir,high_value,upi,True,229681.33,4,1,5
CUST_00537,Vincent Mannan,regular,netbanking,True,64613.17,1,2,3
CUST_00538,Rohan Sathe,regular,card,True,82538.97,4,1,5
CUST_00539,Bhavini Dhingra,regular,upi,True,23341.54,4,2,6
CUST_00540,Wridesh Lanka,regular,upi,True,64278.05,1,3,4
CUST_00541,Advika Krishna,new,card,True,16612.02,2,0,2
CUST_00542,Vaishnavi Dugar,high_value,netbanking,True,245706.5,4,0,4
CUST_00543,Wakeeta Krishna,high_value,upi,True,337387.1,3,0,3
CUST_00544,Zaid Chandran,regular,upi,True,25018.16,4,1,5
CUST_00545,Nitara Kuruvilla,regular,upi,True,72026.67,1,1,2
CUST_00546,Rajeshri Chopra,regular,card,True,63881.42,2,0,2
CUST_00547,Praneel Samra,new,upi,True,4039.41,2,1,3
CUST_00548,Avi Nagarajan,regular,card,True,99398.05,3,1,4
CUST_00549,Sara Narayan,regular,upi,True,31174.34,2,1,3
CUST_00550,Neelima Dass,high_value,upi,True,156176.08,1,1,2
CUST_00551,Pushti Sunder,regular,netbanking,True,80719.13,2,0,2
CUST_00552,Yachana Contractor,high_value,card,True,153859.2,2,0,2
CUST_00553,Jai Ramanathan,regular,upi,False,25304.66,2,1,3
CUST_00554,Bakhshi Nair,regular,upi,True,25523.18,2,2,4
CUST_00555,Avni Sehgal,regular,card,True,41573.07,2,1,3
CUST_00556,Oviya Bali,regular,upi,True,65325.7,4,1,5
CUST_00557,Harita Sarkar,regular,netbanking,True,37477.46,1,0,1
CUST_00558,Lekha Sodhi,new,card,True,14238.95,5,2,7
CUST_00559,Amara Ghose,regular,upi,True,39126.48,1,1,2
CUST_00560,Kamya Deo,new,card,True,8419.15,3,0,3
CUST_00561,Qadim Borde,regular,upi,True,98623.59,3,0,3
CUST_00562,Robert Murty,high_value,netbanking,True,214483.33,4,1,5
CUST_00563,Nidra Chacko,regular,upi,True,61524.22,2,1,3
CUST_00564,Abhiram Wali,new,card,True,4428.37,3,1,4
CUST_00565,Aarav Mukhopadhyay,high_value,upi,True,269498.23,2,0,2
CUST_00566,Mugdha Tank,regular,upi,True,41250.01,2,0,2
CUST_00567,Chanchal Raman,new,upi,True,10413.19,4,0,4
CUST_00568,Darpan Issac,regular,upi,True,33599.56,1,1,2
CUST_00569,Zehaan Chakrabarti,regular,upi,True,61245.28,3,0,3
CUST_00570,Ekta Sant,regular,netbanking,True,44863.33,1,1,2
CUST_00571,Indira Taneja,high_value,upi,False,229642.97,4,0,4
CUST_00572,Yashoda Thakur,new,card,True,15399.52,2,0,2
CUST_00573,Dhriti Jayaraman,new,upi,True,19633.12,3,1,4
CUST_00574,Jason Hayre,regular,upi,True,21871.54,4,3,7
CUST_00575,Niharika Bhargava,high_value,upi,True,427109.91,3,0,3
CUST_00576,Rohan Yadav,regular,card,True,62454.52,4,0,4
CUST_00577,Faqid Kota,regular,upi,True,82678.45,5,2,7
CUST_00578,Gautam Venkataraman,high_value,upi,True,463763.5,3,0,3
CUST_00579,Ayaan Bhatia,regular,upi,True,47620.24,1,0,1
CUST_00580,Amrita Biswas,new,upi,True,10397.82,2,1,3
CUST_00581,Ayush Mangal,high_value,upi,False,264923.35,2,0,2
CUST_00582,Osha Sridhar,regular,netbanking,True,75202.42,4,0,4
CUST_00583,Sara Kade,regular,card,True,50017.53,2,0,2
CUST_00584,Ishanvi Dara,regular,upi,True,41896.4,4,2,6
CUST_00585,Owen Kurian,high_value,card,True,300310.16,4,0,4
CUST_00586,Vrinda Deshmukh,regular,netbanking,True,82281.69,4,2,6
CUST_00587,Balendra Sahni,high_value,upi,False,408096.58,2,0,2
CUST_00588,Oni Singhal,regular,upi,True,21950.72,5,1,6
CUST_00589,Ekani Karnik,regular,netbanking,True,38917.14,3,1,4
CUST_00590,Jagrati Som,high_value,card,True,333443.66,3,1,4
CUST_00591,Bhavna Seth,regular,upi,True,74255.67,1,0,1
CUST_00592,Libni Jaggi,high_value,upi,False,129026.62,3,0,3
CUST_00593,Maanav Keer,new,card,True,5998.93,5,1,6
CUST_00594,Tanvi Parsa,regular,upi,True,86154.52,3,2,5
CUST_00595,Kevin Keer,regular,upi,True,69540.16,3,1,4
CUST_00596,Umang Bhasin,regular,upi,True,43325.92,0,1,1
CUST_00597,Pushti Nigam,new,upi,True,10141.57,2,1,3
CUST_00598,Sanya Korpal,regular,card,True,63818.27,3,0,3
CUST_00599,Yochana Batra,high_value,upi,True,223221.22,6,0,6
CUST_00600,Radha Bora,regular,upi,True,85201.37,3,2,5
CUST_00601,Harita Bath,high_value,upi,False,384311.06,3,0,3
CUST_00602,Harish Sahni,new,upi,True,18715.13,3,0,3
CUST_00603,Aarnav Gulati,high_value,card,True,223885.65,2,0,2
CUST_00604,Faqid Khare,new,card,True,13768.05,1,1,2
CUST_00605,Ronith Arora,regular,card,True,22189.1,2,0,2
CUST_00606,Radha Saraf,high_value,netbanking,True,430996.26,3,0,3
CUST_00607,Bachittar Mallick,regular,card,True,45216.25,3,1,4
CUST_00608,Rudra Shukla,high_value,card,True,468902.72,1,2,3
CUST_00609,Pooja Kakar,high_value,card,True,464688.48,2,0,2
CUST_00610,Sai Sangha,regular,card,True,77115.72,3,1,4
CUST_00611,Zilmil Kapur,regular,upi,True,33998.83,2,0,2
CUST_00612,Januja Rajagopal,new,upi,True,11156.07,4,0,4
CUST_00613,Quincy Vohra,regular,upi,True,37934.97,6,1,7
CUST_00614,Baghyawati Halder,regular,netbanking,True,27466.11,4,1,5
CUST_00615,Vedika Ghose,new,netbanking,True,10133.01,2,1,3
CUST_00616,Girish Sachdeva,regular,upi,True,38970.3,0,1,1
CUST_00617,Dakshesh Mital,regular,upi,True,96114.44,2,0,2
CUST_00618,Faris Savant,regular,upi,True,52988.53,3,1,4
CUST_00619,Xavier Gole,regular,card,True,93546.66,1,1,2
CUST_00620,Rajeshri Khalsa,regular,card,True,46046.41,5,0,5
CUST_00621,Libni D’Alia,new,upi,True,9937.27,0,0,0
CUST_00622,Hema Krish,regular,upi,True,96076.57,2,0,2
CUST_00623,Amrita Varma,regular,upi,True,85877.44,1,1,2
CUST_00624,Nisha Misra,regular,upi,True,88687.46,5,0,5
CUST_00625,Dipta Divan,new,upi,True,11463.33,1,2,3
CUST_00626,Oeshi Chakraborty,high_value,upi,True,163681.54,5,0,5
CUST_00627,Jairaj Kari,regular,netbanking,True,81798.48,0,1,1
CUST_00628,Ansh Sandhu,regular,upi,True,37278.33,2,1,3
CUST_00629,Devika Mody,high_value,upi,True,403406.99,3,0,3
CUST_00630,Joshua Pillay,regular,upi,True,45829.51,7,0,7
CUST_00631,Ryan Kant,regular,upi,True,90913.99,1,1,2
CUST_00632,Praneel Subramaniam,high_value,upi,True,468487.76,7,2,9
CUST_00633,Mekhala Panchal,regular,card,True,62522.93,4,3,7
CUST_00634,Vasudha Rastogi,regular,card,True,66115.66,0,1,1
CUST_00635,Chameli Jani,new,upi,True,11849.25,1,0,1
CUST_00636,Umang Handa,regular,card,True,75447.42,5,1,6
CUST_00637,Ranveer Khurana,regular,netbanking,True,61968.52,6,0,6
CUST_00638,Pranit Halder,high_value,upi,True,398930.25,5,0,5
CUST_00639,Vedant Gandhi,new,card,True,13761.98,2,1,3
CUST_00640,Unnati Wadhwa,regular,upi,True,49000.09,3,2,5
CUST_00641,Yatan Nadkarni,regular,upi,True,56580.7,1,1,2
CUST_00642,Aadhya Mand,regular,card,True,62434.71,1,1,2
CUST_00643,Priya Gole,high_value,netbanking,True,430370.47,2,1,3
CUST_00644,Finn Bhattacharyya,regular,card,True,81975.87,1,0,1
CUST_00645,Naveen Prasad,regular,card,True,66939.97,2,2,4
CUST_00646,Anita Nagar,new,netbanking,True,15032.45,1,1,2
CUST_00647,Ekta Andra,regular,card,True,55062.03,6,1,7
CUST_00648,Kiaan Gulati,high_value,card,False,208439.49,5,1,6
CUST_00649,Turvi Gole,regular,netbanking,True,65775.86,4,0,4
CUST_00650,Jeet Shukla,regular,card,True,61561.47,3,1,4
CUST_00651,Yauvani Mistry,regular,upi,True,54049.06,2,0,2
CUST_00652,Utkarsh Chanda,regular,upi,True,75492.19,2,2,4
CUST_00653,Chaitanya Kurian,regular,card,True,21597.83,1,0,1
CUST_00654,Urishilla Chatterjee,regular,upi,True,80349.65,3,0,3
CUST_00655,Nidra Morar,regular,upi,True,73609.86,2,1,3
CUST_00656,Adweta Tandon,regular,upi,True,62913.09,5,0,5
CUST_00657,Kashish Ganguly,high_value,upi,False,142573.68,2,0,2
CUST_00658,Abhimanyu Bava,regular,upi,True,91386.46,2,2,4
CUST_00659,Edhitha Parekh,regular,upi,True,60792.79,3,1,4
CUST_00660,Maanav Sant,regular,upi,False,87727.38,2,0,2
CUST_00661,Ojasvi Gulati,regular,netbanking,True,71717.69,3,0,3
CUST_00662,Sanya Gour,regular,upi,True,29055.62,1,0,1
CUST_00663,Baljiwan Radhakrishnan,new,upi,True,19005.92,2,4,6
CUST_00664,Balhaar Doctor,regular,card,True,45899.12,1,1,2
CUST_00665,Hemangini Ravel,regular,upi,True,20408.05,1,1,2
CUST_00666,Anthony Sabharwal,regular,card,True,25066.85,3,0,3
CUST_00667,Vasudha Bera,new,upi,True,18695.59,1,1,2
CUST_00668,Samaksh Pathak,high_value,netbanking,True,488008.15,4,1,5
CUST_00669,Onkar Ramaswamy,high_value,upi,True,304653.45,2,1,3
CUST_00670,Dhruv Sen,regular,netbanking,True,45560.96,1,1,2
CUST_00671,Jacob Morar,high_value,card,True,144533.39,7,1,8
CUST_00672,Rushil Bath,new,card,False,19817.08,2,1,3
CUST_00673,Jason Kulkarni,regular,card,True,79312.13,4,1,5
CUST_00674,Gaurang Samra,new,upi,True,16028.5,2,0,2
CUST_00675,Mohini Jayaraman,high_value,netbanking,True,349440.62,4,1,5
CUST_00676,Tara Agrawal,regular,upi,True,66470.24,2,1,3
CUST_00677,Tamanna Aggarwal,regular,upi,True,20153.15,2,0,2
CUST_00678,Banjeet Bawa,regular,card,False,37595.83,4,0,4
CUST_00679,Jasmit Wason,regular,card,True,71826.3,6,0,6
CUST_00680,Jagat Deshpande,regular,netbanking,True,81423.94,1,0,1
CUST_00681,Kamya Boase,regular,netbanking,True,67583.39,3,1,4
CUST_00682,Dayita Vora,regular,upi,True,25422.61,5,0,5
CUST_00683,Madhavi Oak,new,card,True,6572.15,4,1,5
CUST_00684,Rajeshri Palan,regular,card,True,72999.32,1,0,1
CUST_00685,Yatin Vasa,regular,card,True,40937.15,4,1,5
CUST_00686,Triya Bhavsar,high_value,card,True,314042.1,1,0,1
CUST_00687,Maanas Madan,regular,card,True,91579.41,3,2,5
CUST_00688,Gauri Grewal,regular,netbanking,True,56070.62,3,1,4
CUST_00689,Nirja Shah,new,card,True,17928.14,5,1,6
CUST_00690,Patrick Khare,regular,card,True,53846.94,2,0,2
CUST_00691,Jyoti Nagi,high_value,netbanking,True,319530.46,5,2,7
CUST_00692,Sanaya Raj,regular,card,True,55149.25,2,0,2
CUST_00693,Wyatt Dasgupta,regular,card,True,61195.59,4,0,4
CUST_00694,Peter Suri,regular,card,True,91150.41,6,0,6
CUST_00695,Nachiket Kar,regular,card,True,55828.48,2,1,3
CUST_00696,Xalak Ben,regular,card,True,52059.5,3,0,3
CUST_00697,Eshana Bajaj,high_value,upi,True,315338.23,6,1,7
CUST_00698,Urmi Comar,high_value,upi,True,292536.05,3,0,3
CUST_00699,Bahadurjit Basu,regular,upi,True,21148.29,4,1,5
CUST_00700,Nikita Gupta,new,card,True,11074.23,2,1,3
CUST_00701,Amara Anne,regular,card,False,23760.37,1,0,1
CUST_00702,Pranav Sachar,high_value,upi,True,297545.14,4,0,4
CUST_00703,Gautami Gole,high_value,upi,True,498860.48,2,0,2
CUST_00704,Madhav Khanna,regular,upi,True,58338.07,4,0,4
CUST_00705,Yash Raja,regular,upi,True,94795.28,2,0,2
CUST_00706,Rachana Dewan,regular,upi,False,63444.22,4,0,4
CUST_00707,Fariq Pai,regular,card,True,54865.75,2,1,3
CUST_00708,Yash Bala,regular,upi,True,37925.97,5,0,5
CUST_00709,Adya Kar,new,netbanking,True,11142.58,1,1,2
CUST_00710,Bishakha Bandi,regular,card,False,66651.49,5,0,5
CUST_00711,Nathan Pal,new,upi,True,9824.28,6,2,8
CUST_00712,Jasmit Bali,regular,card,True,23111.62,0,3,3
CUST_00713,Jack Tiwari,high_value,card,True,478546.84,5,0,5
CUST_00714,Hamsini Bala,high_value,netbanking,True,499279.02,2,0,2
CUST_00715,Tamanna Ghosh,regular,netbanking,True,46239.64,4,1,5
CUST_00716,Jeet Sekhon,high_value,upi,True,219018.01,6,0,6
CUST_00717,Warda Arya,new,upi,True,1974.31,2,2,4
CUST_00718,Faraj Chadha,high_value,card,True,416150.17,5,0,5
CUST_00719,Oni Kari,regular,upi,True,92217.97,4,2,6
CUST_00720,Anita Raj,high_value,upi,True,193590.17,2,2,4
CUST_00721,Alexander Gour,high_value,card,True,120469.3,3,1,4
CUST_00722,Ishita Sandhu,regular,netbanking,True,91957.36,0,0,0
CUST_00723,Sachi Comar,regular,netbanking,True,94859.17,3,1,4
CUST_00724,Arin Gandhi,new,upi,True,19669.98,1,0,1
CUST_00725,Indali Kumer,regular,netbanking,True,79723.15,1,1,2
CUST_00726,Aditya Sachar,regular,card,True,38634.54,3,1,4
CUST_00727,Xavier Bedi,regular,upi,True,67104.88,4,0,4
CUST_00728,Upma Nori,regular,upi,True,57809.81,3,0,3
CUST_00729,Lohit Pillai,regular,netbanking,True,88528.59,5,0,5
CUST_00730,Peter Choudhry,high_value,upi,True,345139.48,3,1,4
CUST_00731,Arya Varkey,regular,card,True,68502.97,1,0,1
CUST_00732,Bhavini Rana,regular,upi,False,86001.81,2,1,3
CUST_00733,Xavier Bansal,new,netbanking,True,2178.71,2,2,4
CUST_00734,Tarak Dey,high_value,upi,True,449033.6,2,2,4
CUST_00735,Gautam Divan,new,upi,True,4213.26,2,1,3
CUST_00736,Harinakshi Shenoy,regular,netbanking,True,74371.02,4,0,4
CUST_00737,Jatin Bumb,regular,netbanking,True,21066.96,7,1,8
CUST_00738,Ojas Dua,new,upi,False,9876.05,4,0,4
CUST_00739,Madhavi Radhakrishnan,regular,upi,True,71362.12,4,0,4
CUST_00740,Chavvi Lalla,regular,upi,True,44512.96,3,0,3
CUST_00741,Aishani Reddy,regular,upi,False,85569.49,3,1,4
CUST_00742,Champak Sem,high_value,card,True,267316.81,3,0,3
CUST_00743,Lakshit Krishna,regular,upi,True,91441.49,3,0,3
CUST_00744,Anirudh Kapadia,regular,card,True,90287.79,5,1,6
CUST_00745,Tanmayi Bahl,regular,card,True,75019.61,2,0,2
CUST_00746,Henry Sethi,regular,card,True,45461.77,1,0,1
CUST_00747,Aradhana Tank,regular,upi,True,67410.56,6,1,7
CUST_00748,Amruta Shan,regular,card,False,67162.74,3,1,4
CUST_00749,Daksh Ranganathan,regular,upi,True,43859.11,6,0,6
CUST_00750,Fiyaz Subramaniam,new,upi,True,9957.0,2,1,3
CUST_00751,Amruta Kibe,regular,upi,True,64236.57,4,0,4
CUST_00752,Lipika Lal,regular,upi,True,61221.51,2,0,2
CUST_00753,Rudra Arora,regular,netbanking,True,28765.5,1,0,1
CUST_00754,Brinda Swaminathan,regular,upi,True,50530.42,0,1,1
CUST_00755,Gavin Talwar,regular,card,True,25477.94,1,0,1
CUST_00756,Falguni Char,new,netbanking,True,15200.75,3,1,4
CUST_00757,Adweta Muni,new,upi,True,1322.48,3,2,5
CUST_00758,Jasmit Krishnan,regular,upi,True,39350.73,3,1,4
CUST_00759,Vrinda Balakrishnan,high_value,card,False,412937.04,2,0,2
CUST_00760,Baghyawati Vora,regular,upi,True,50349.39,5,1,6
CUST_00761,Kamala Nigam,regular,upi,True,72121.16,2,1,3
CUST_00762,Janani De,regular,upi,True,58082.25,4,0,4
CUST_00763,Bhavya Choudhary,regular,netbanking,True,46634.07,2,2,4
CUST_00764,Pranit Rama,regular,card,True,83624.79,2,0,2
CUST_00765,Samar Srinivas,regular,netbanking,True,68380.48,3,0,3
CUST_00766,Chakrika Dhaliwal,regular,upi,True,68932.51,1,0,1
CUST_00767,Sudiksha Vyas,high_value,card,True,212019.19,4,0,4
CUST_00768,Maya Banik,regular,card,True,51110.7,5,1,6
CUST_00769,Baljiwan Ratti,new,upi,True,6861.82,6,0,6
CUST_00770,Isha Narayanan,high_value,card,True,276420.08,4,1,5
CUST_00771,Zayyan Halder,new,card,True,15185.43,1,1,2
CUST_00772,Jeevika Vaidya,regular,card,True,21657.04,7,0,7
CUST_00773,Benjamin Modi,regular,card,True,91365.84,4,1,5
CUST_00774,Xavier Raja,regular,card,True,51009.87,2,2,4
CUST_00775,Alka Menon,regular,netbanking,True,26705.69,2,1,3
CUST_00776,Lucky Nanda,regular,card,True,70553.88,3,1,4
CUST_00777,Shaurya Bhakta,regular,netbanking,True,85823.42,2,2,4
CUST_00778,Ekantika Badami,regular,upi,True,53279.57,0,0,0
CUST_00779,Agastya Shankar,high_value,upi,True,100949.67,1,0,1
CUST_00780,Anvi Madan,regular,upi,True,22583.61,2,1,3
CUST_00781,Balvan Ravel,new,upi,True,14957.91,1,1,2
CUST_00782,Udyati Sachdev,regular,netbanking,True,66040.94,3,0,3
CUST_00783,Lipika Brar,regular,upi,True,84935.11,6,0,6
CUST_00784,Om Vala,new,upi,True,2409.63,3,0,3
CUST_00785,Michael Patla,regular,card,True,51475.01,3,1,4
CUST_00786,Max Rana,new,card,True,6202.14,2,1,3
CUST_00787,Upkaar Aurora,regular,card,True,32561.73,4,1,5
CUST_00788,Suhani Khanna,new,upi,True,2624.48,5,1,6
CUST_00789,Amaira Pall,regular,upi,True,81973.03,3,1,4
CUST_00790,Jyoti Sankaran,regular,upi,False,52337.24,2,1,3
CUST_00791,Yashawini Chad,high_value,card,True,102502.56,2,0,2
CUST_00792,Yashoda Goyal,regular,card,True,77574.47,0,1,1
CUST_00793,Aarush Balan,regular,upi,True,91250.79,1,1,2
